remap_id,compatibility,compatibility_cluster_command,compatibility_surface,normalized_command,normalized_cluster_sblr,sblr_route,source_search_key,compatibility_isolation,downstream_phase,cross_node_distributed_query_marker,provider_api_boundary,cluster_provider_boundary_status,disabled_behavior,enabled_stub_behavior,private_provider_behavior,refusal_policy,route_status,sblr_proof_id,cluster_proof_gate,local_query_authority_policy,parser_authority_policy,compatibility_authority_policy,test_destination,proof_gate,status,notes
FPR-P2-CLUSTER-00011,clickhouse,diagnostic_surface:cluster_stub,diagnostic_surface:cluster_stub,cluster.metrics.snapshot,sblr.cluster.report.v3:cluster.metrics.snapshot,sblr.cluster.report.v3:cluster.metrics.snapshot,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kDiagnosticSurfaces:cluster_stub,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.inspect_state,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.inspect_state;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00010,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00012,cockroachdb,cockroachdb.changefeed.create,cockroachdb.changefeed.create,cluster.metrics.emit_event,sblr.cluster.report.v3:cluster.metrics.emit_event,sblr.cluster.report.v3:cluster.metrics.emit_event,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kPatterns:cockroachdb.changefeed.create,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.emit_event,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.emit_event;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00008,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00013,cockroachdb,cockroachdb.cluster.setting.set,cockroachdb.cluster.setting.set,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kPatterns:cockroachdb.cluster.setting.set,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00014,cockroachdb,cockroachdb.cluster.experimental_relocate,cockroachdb.cluster.experimental_relocate,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kPatterns:cockroachdb.cluster.experimental_relocate,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00015,cockroachdb,catalog_overlay_surface:cluster_settings,catalog_overlay_surface:cluster_settings,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kCatalogSurfaces:cluster_settings,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00016,cockroachdb,diagnostic_surface:changefeed,diagnostic_surface:changefeed,cluster.metrics.emit_event,sblr.cluster.report.v3:cluster.metrics.emit_event,sblr.cluster.report.v3:cluster.metrics.emit_event,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kDiagnosticSurfaces:changefeed,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.emit_event,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.emit_event;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00008,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00017,cockroachdb,diagnostic_surface:cluster,diagnostic_surface:cluster,cluster.metrics.snapshot,sblr.cluster.report.v3:cluster.metrics.snapshot,sblr.cluster.report.v3:cluster.metrics.snapshot,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kDiagnosticSurfaces:cluster,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.inspect_state,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.inspect_state;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00010,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00018,cockroachdb,diagnostic_surface:unsupported,diagnostic_surface:unsupported,cluster.metrics.collect_support_bundle,sblr.cluster.report.v3:cluster.metrics.collect_support_bundle,sblr.cluster.report.v3:cluster.metrics.collect_support_bundle,project/src/parsers/compatibility/cockroachdb/cockroachdb_dialect.cpp#kDiagnosticSurfaces:unsupported,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.collect_support_bundle,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.collect_support_bundle;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00007,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00019,firebird,firebird.emulated.replication_journal,firebird.emulated.replication_journal,cluster.replication.consume_cluster_event,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#FirebirdMappingStorage:firebird.emulated.replication_journal,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.inspect_replication,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.inspect_replication;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00036,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00020,firebird,firebird.emulated.replication_journal,firebird.emulated.replication_journal,cluster.replication.consume_cluster_event,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,sblr.replication.consumer.v3:cluster.replication.consume_cluster_event,project/src/parsers/compatibility/firebird/firebird_dialect.cpp#ClassifyNonFileOperation:firebird.emulated.replication_journal,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.inspect_replication,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.inspect_replication;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00036,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00021,foundationdb,foundationdb.admin.configure,foundationdb.admin.configure,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.admin.configure,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00022,foundationdb,foundationdb.admin.coordinators,foundationdb.admin.coordinators,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.admin.coordinators,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00023,foundationdb,foundationdb.admin.exclude,foundationdb.admin.exclude,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.admin.exclude,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00024,foundationdb,foundationdb.admin.include,foundationdb.admin.include,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.admin.include,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00025,foundationdb,foundationdb.admin.kill,foundationdb.admin.kill,cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,sblr.cluster.control.v3:cluster.job.start_controlled,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.admin.kill,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.start_job,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.start_job;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00005,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
FPR-P2-CLUSTER-00026,foundationdb,foundationdb.admin.force_recovery,foundationdb.admin.force_recovery,cluster.tx.recover_limbo_participant,required_new:sblr.cluster.transaction.v1:cluster.tx.recover_limbo_participant,required_new:sblr.cluster.transaction.v1:cluster.tx.recover_limbo_participant,project/src/parsers/compatibility/foundationdb/foundationdb_dialect.cpp#kPatterns:foundationdb.admin.force_recovery,own_compatibility_surface_only,FPR-P2,not_cluster_query,cluster.recover_limbo_participant,provider_routed_public_boundary_manifested,functionality_unsupported;kClusterSupportNotEnabledCode;unsupported_feature=cluster.provider;no_provider_call;fail_closed,functionality_unlicensed;kClusterHandshakeStubCompileLinkOnlyCode;unsupported_feature=cluster.provider.stub;public_compile_link_boundary_only;no_cluster_authority_or_production_behavior,private_internal_provider_required;provider_api_boundary=cluster.recover_limbo_participant;no_private_source_or_implementation_detail,compile_flag_disabled_returns_functionality_unsupported;public_stub_enabled_returns_functionality_unlicensed;private_provider_required_for_execution,provider_boundary_route_required,FSE-P7-PROOF-00058,sblr_surface_fse_p7_execution_proof_gate,query.plan_operation_never_cluster_authority;local_query_sblr_remains_local_engine_authority,parser_emits_normalized_cluster_sblr_only;parser_execution_storage_finality_authority_forbidden,compatibility_cluster_execution_storage_transaction_finality_authority_forbidden,project/tests/compatibility_sql_parser_first_tranche/parser_remap_cluster_route_gate.py,parser_remap_cluster_route_gate,p2_cluster_route_remap_verified,row-level compatibility cluster surface remap preserves provider boundary compile policy and compatibility parser isolation;private provider implementation detail is not recorded
