remap_id,compatibility,parser_surface,compatibility_surface,classification,source_search_key,current_scratchbird_status,final_sblr,sblr_proof_id,route_status,executable_status,refusal_policy,parser_source_guard,test_destination,proof_gate,status,notes
FPR-P1-NONCLUSTER-01061,redis,RESP_COMMAND_API,redis.function.command,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.function.command,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.redis.redis_function_command.ae67ce60c5,FSE-P7-PROOF-02255,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01062,redis,RESP_COMMAND_API,redis.security.acl,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.security.acl,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.security_auth_policy_and_materialized_au.redis.redis_security_acl.e47abc4e42,FSE-P7-PROOF-02271,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01063,redis,RESP_COMMAND_API,redis.stream.xadd,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.stream.xadd,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_stream_xadd.b984bad47f,FSE-P7-PROOF-02274,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01064,redis,RESP_COMMAND_API,redis.stream.xread,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.stream.xread,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_stream_xread.98e40df142,FSE-P7-PROOF-02276,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01065,redis,RESP_COMMAND_API,redis.stream.xgroup,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.stream.xgroup,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_stream_xgroup.5d5d191122,FSE-P7-PROOF-02275,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01066,redis,RESP_COMMAND_API,redis.kv.set,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.kv.set,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_kv_set.60dc044dbe,FSE-P7-PROOF-02260,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01067,redis,RESP_COMMAND_API,redis.kv.get,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.kv.get,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_kv_get.b4e9d60751,FSE-P7-PROOF-02259,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01068,redis,RESP_COMMAND_API,redis.kv.del,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.kv.del,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_kv_del.209bb63ba3,FSE-P7-PROOF-02258,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01069,redis,RESP_COMMAND_API,redis.hash.hset,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.hash.hset,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_hash_hset.a8d149b363,FSE-P7-PROOF-02257,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01070,redis,RESP_COMMAND_API,redis.hash.hget,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.hash.hget,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_hash_hget.94f7cb7ce6,FSE-P7-PROOF-02256,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01071,redis,RESP_COMMAND_API,redis.list.lpush,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.list.lpush,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_list_lpush.20b25ce457,FSE-P7-PROOF-02261,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01072,redis,RESP_COMMAND_API,redis.set.sadd,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.set.sadd,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_set_sadd.d87b3b6ada,FSE-P7-PROOF-02273,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01073,redis,RESP_COMMAND_API,redis.zset.zadd,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.zset.zadd,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_zset_zadd.bccc99f5a2,FSE-P7-PROOF-02281,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01074,redis,RESP_COMMAND_API,redis.counter.incr,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.counter.incr,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_counter_incr.25ff811984,FSE-P7-PROOF-02254,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01075,redis,RESP_COMMAND_API,redis.ttl.expire,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.ttl.expire,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_ttl_expire.62da433e86,FSE-P7-PROOF-02280,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01076,redis,RESP_COMMAND_API,redis.session.select_db,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.session.select_db,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_session_select_db.14d67bc19a,FSE-P7-PROOF-02272,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01077,redis,RESP_COMMAND_API,redis.transaction.multi,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.transaction.multi,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_transaction_multi.cf59478a2a,FSE-P7-PROOF-02279,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01078,redis,RESP_COMMAND_API,redis.transaction.exec,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.transaction.exec,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_transaction_exec.f7b5222bc2,FSE-P7-PROOF-02278,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01079,redis,RESP_COMMAND_API,redis.transaction.discard,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kPatterns:redis.transaction.discard,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.compatibility_specific_noncluster_control.redis.redis_transaction_discard.e5e7781a26,FSE-P7-PROOF-02277,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01080,redis,RESP_COMMAND_API,datatype_surface:hyperloglog,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kDatatypeSurfaces:hyperloglog,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.observability_metrics_tracing_events.redis.datatype_surface_hyperloglog.bcc0ac0ba9,FSE-P7-PROOF-02238,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01081,redis,RESP_COMMAND_API,datatype_surface:geospatial,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kDatatypeSurfaces:geospatial,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.redis.datatype_surface_geospatial.08fcf6c020,FSE-P7-PROOF-02237,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01082,redis,RESP_COMMAND_API,datatype_surface:vector_set,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kDatatypeSurfaces:vector_set,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.compatibility_specific_noncluster_control.redis.datatype_surface_vector_set.e23732d644,FSE-P7-PROOF-02239,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01083,redis,RESP_COMMAND_API,builtin_function_surface:kv,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:kv,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_kv.3073899b5a,FSE-P7-PROOF-02220,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01084,redis,RESP_COMMAND_API,builtin_function_surface:hash,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:hash,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_hash.7cca7ba3de,FSE-P7-PROOF-02219,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01085,redis,RESP_COMMAND_API,builtin_function_surface:list,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:list,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_list.9dd8bdd415,FSE-P7-PROOF-02221,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01086,redis,RESP_COMMAND_API,builtin_function_surface:set,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:set,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_set.f21231faf4,FSE-P7-PROOF-02224,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01087,redis,RESP_COMMAND_API,builtin_function_surface:zset,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:zset,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_zset.7f9a1b1c1a,FSE-P7-PROOF-02227,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01088,redis,RESP_COMMAND_API,builtin_function_surface:stream,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:stream,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_stream.12c87572b4,FSE-P7-PROOF-02225,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01089,redis,RESP_COMMAND_API,builtin_function_surface:transaction,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:transaction,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_transaction.c7ac18a2dc,FSE-P7-PROOF-02226,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01090,redis,RESP_COMMAND_API,builtin_function_surface:scripting,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:scripting,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_scripting.cac173047f,FSE-P7-PROOF-02222,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01091,redis,RESP_COMMAND_API,builtin_function_surface:security,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:security,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_security.c6c6c5731f,FSE-P7-PROOF-02223,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01092,redis,RESP_COMMAND_API,builtin_function_surface:admin,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/redis/redis_dialect.cpp#kBuiltinSurfaces:admin,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,sblr.noncluster.extension_udr_connector_management.redis.builtin_function_surface_admin.f0d46bb06d,FSE-P7-PROOF-02218,mapped_to_engine_owned_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01093,redis,RESP_COMMAND_API,catalog_overlay_surface:command_catalog,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kCatalogSurfaces:command_catalog,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.redis.catalog_overlay_surface_command_catalog.9db3267ca5,FSE-P7-PROOF-02230,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
FPR-P1-NONCLUSTER-01094,redis,RESP_COMMAND_API,catalog_overlay_surface:keyspace,PARSER_REMAP_ONLY,project/src/parsers/compatibility/redis/redis_dialect.cpp#kCatalogSurfaces:keyspace,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,sblr.noncluster.observability_metrics_tracing_events.redis.catalog_overlay_surface_keyspace.475d6360b7,FSE-P7-PROOF-02231,mapped_to_parser_remap_sblr_execution_proof,executable_sblr_proof_available,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_declared_surface_match,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,parser_remap_noncluster_function_gate,p1_noncluster_remap_verified,row maps to FSE-P7 execution proof;engine owns execution and MGA finality where applicable;parser and compatibility authority remain forbidden for execution storage and transaction finality
