parser_package,declared_surface,current_route,search_key,classification,downstream_owner
project/src/parsers/compatibility/sqlite,datatype_surface:affinity_integer,descriptor_affinity;surface=INTEGER;INT;TINYINT;SMALLINT;MEDIUMINT;BIGINT;UNSIGNED BIG INT;INT2;INT8,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_integer,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,datatype_surface:affinity_real,descriptor_affinity;surface=REAL;DOUBLE;DOUBLE PRECISION;FLOAT,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_real,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,datatype_surface:affinity_numeric,descriptor_affinity;surface=NUMERIC;DECIMAL;BOOLEAN;DATE;DATETIME,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_numeric,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,datatype_surface:affinity_text,descriptor_affinity;surface=TEXT;CHARACTER;VARCHAR;VARYING CHARACTER;NCHAR;NATIVE CHARACTER;NVARCHAR;CLOB,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_text,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,datatype_surface:affinity_blob,descriptor_affinity;surface=BLOB,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:affinity_blob,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,datatype_surface:json,parser_support_udr;surface=JSON;JSON_EXTRACT;JSONB_*,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:json,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,datatype_surface:rowid,catalog_projection;surface=ROWID;OID;_ROWID_,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:rowid,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,datatype_surface:collation,catalog_policy;surface=COLLATE;BINARY;NOCASE;RTRIM,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:collation,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:aggregate,sblr;surface=COUNT;SUM;AVG;MIN;MAX;TOTAL;GROUP_CONCAT;STRING_AGG,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:aggregate,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:window,sblr;surface=ROW_NUMBER;RANK;DENSE_RANK;LAG;LEAD,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:window,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:string,sblr;surface=SUBSTR;SUBSTRING;LOWER;UPPER;TRIM;LTRIM;RTRIM;LENGTH;PRINTF;FORMAT,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:string,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:numeric,sblr;surface=ABS;ROUND;POWER;SQRT;MOD;RANDOM;SIGN,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:numeric,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:temporal,sblr;surface=DATE;TIME;DATETIME;JULIANDAY;STRFTIME;UNIXEPOCH,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:temporal,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:json,parser_support_udr;surface=JSON;JSON_ARRAY;JSON_OBJECT;JSON_EXTRACT;JSON_SET;JSON_PATCH,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:json,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:fts,parser_support_udr;surface=MATCH;HIGHLIGHT;SNIPPET;BM25,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:fts,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:blob,sblr;surface=ZEROBLOB;HEX;UNHEX;QUOTE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:blob,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:session,engine_context;surface=LAST_INSERT_ROWID;CHANGES;TOTAL_CHANGES,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:session,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,builtin_function_surface:extension,fail_closed;surface=LOAD_EXTENSION,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:extension,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/sqlite,catalog_overlay_surface:schema,catalog_projection;surface=SQLITE_SCHEMA;SQLITE_MASTER;SQLITE_TEMP_SCHEMA;SQLITE_TEMP_MASTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:schema,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,catalog_overlay_surface:pragma_table,catalog_projection;surface=PRAGMA_TABLE_INFO;PRAGMA_TABLE_XINFO;PRAGMA_INDEX_LIST;PRAGMA_INDEX_INFO,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:pragma_table,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,catalog_overlay_surface:pragma_runtime,catalog_projection;surface=PRAGMA_DATABASE_LIST;PRAGMA_COLLATION_LIST;PRAGMA_FUNCTION_LIST;PRAGMA_MODULE_LIST,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:pragma_runtime,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,catalog_overlay_surface:internal_tables,catalog_projection;surface=SQLITE_SEQUENCE;SQLITE_STAT1;SQLITE_STAT4,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:internal_tables,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,catalog_overlay_surface:virtual_tables,parser_support_udr;surface=FTS3;FTS4;FTS5;RTREE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:virtual_tables,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,catalog_overlay_surface:rowid_aliases,catalog_projection;surface=ROWID;OID;_ROWID_,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:rowid_aliases,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,catalog_overlay_surface:extension_catalog,policy_overlay;surface=LOAD_EXTENSION;CREATE VIRTUAL TABLE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:extension_catalog,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:parse,parser;surface=SQLITE.PARSE.INVALID_INPUT;SQLITE.PARSE.UNSUPPORTED_SURFACE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:parse,PARSER_REMAP_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:file,fail_closed;surface=SQLITE.AUTHORITY.FILE_IO_DENIED,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:file,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:extension,fail_closed;surface=SQLITE.AUTHORITY.EXTENSION_DENIED,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:extension,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:pragma,parser_support_udr;surface=SQLITE.EMULATION.PRAGMA_ROUTE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:pragma,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:virtual_table,parser_support_udr;surface=SQLITE.EMULATION.VIRTUAL_TABLE_ROUTE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:virtual_table,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:routine,parser_support_udr;surface=SQLITE.EMULATION.ROUTINE_ROUTE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:routine,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:maintenance,parser_support_udr;surface=SQLITE.EMULATION.MAINTENANCE_ROUTE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:maintenance,IMPLEMENT_NONCLUSTER,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:catalog,fail_closed;surface=SQLITE.CATALOG_OVERLAY.READ_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:catalog,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/sqlite,diagnostic_surface:mga,scratchbird_mga_authority;surface=SQLITE.EMULATION.PRAGMA_ROUTE,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:mga,DOCUMENTATION_ONLY,inventory classification lead
project/src/parsers/compatibility/sqlite,source_marker:unsupported,source_marker_requires_review,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#marker:unsupported,ARCHITECTURE_REFUSAL,inventory classification lead
project/src/parsers/compatibility/tidb,tidb.admin.checksum_table,kPolicyRefusal;match=ADMIN CHECKSUM;mapping=tidb.policy.admin.checksum;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.ADMIN_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.admin.checksum_table,ARCHITECTURE_REFUSAL,parser remap lead
project/src/parsers/compatibility/tidb,tidb.backup.backup,kPolicyRefusal;match=BACKUP;mapping=tidb.policy.backup;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.BACKUP_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.backup.backup,ARCHITECTURE_REFUSAL,parser remap lead
project/src/parsers/compatibility/tidb,tidb.restore.restore,kPolicyRefusal;match=RESTORE;mapping=tidb.policy.restore;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.RESTORE_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.restore.restore,ARCHITECTURE_REFUSAL,parser remap lead
project/src/parsers/compatibility/tidb,tidb.placement.split_table,kParserSupportUdr;match=SPLIT TABLE;mapping=tidb.udr.placement.split_table;sblr=SBLR_COMPAT_TIDB_PLACEMENT_ROUTE;engine_api=ParserSupportPlacementRoute;diagnostic=TIDB.EMULATION.PLACEMENT_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.placement.split_table,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.placement.policy.create,kParserSupportUdr;match=CREATE PLACEMENT POLICY;mapping=tidb.udr.placement.policy.create;sblr=SBLR_COMPAT_TIDB_PLACEMENT_ROUTE;engine_api=ParserSupportPlacementRoute;diagnostic=TIDB.EMULATION.PLACEMENT_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.placement.policy.create,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.placement.policy.alter,kParserSupportUdr;match=ALTER PLACEMENT POLICY;mapping=tidb.udr.placement.policy.alter;sblr=SBLR_COMPAT_TIDB_PLACEMENT_ROUTE;engine_api=ParserSupportPlacementRoute;diagnostic=TIDB.EMULATION.PLACEMENT_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.placement.policy.alter,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.placement.policy.drop,kParserSupportUdr;match=DROP PLACEMENT POLICY;mapping=tidb.udr.placement.policy.drop;sblr=SBLR_COMPAT_TIDB_PLACEMENT_ROUTE;engine_api=ParserSupportPlacementRoute;diagnostic=TIDB.EMULATION.PLACEMENT_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.placement.policy.drop,NORMALIZE_CLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.resource_group.create,kParserSupportUdr;match=CREATE RESOURCE GROUP;mapping=tidb.udr.resource_group.create;sblr=SBLR_COMPAT_TIDB_RESOURCE_GROUP_ROUTE;engine_api=ParserSupportResourceGroupRoute;diagnostic=TIDB.EMULATION.RESOURCE_GROUP_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.resource_group.create,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.resource_group.alter,kParserSupportUdr;match=ALTER RESOURCE GROUP;mapping=tidb.udr.resource_group.alter;sblr=SBLR_COMPAT_TIDB_RESOURCE_GROUP_ROUTE;engine_api=ParserSupportResourceGroupRoute;diagnostic=TIDB.EMULATION.RESOURCE_GROUP_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.resource_group.alter,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.resource_group.drop,kParserSupportUdr;match=DROP RESOURCE GROUP;mapping=tidb.udr.resource_group.drop;sblr=SBLR_COMPAT_TIDB_RESOURCE_GROUP_ROUTE;engine_api=ParserSupportResourceGroupRoute;diagnostic=TIDB.EMULATION.RESOURCE_GROUP_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.resource_group.drop,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.builtin.version,kCatalogProjection;match=TIDB_VERSION;mapping=tidb.catalog.version;sblr=SBLR_COMPAT_TIDB_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.builtin.version,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.bulk_io.load_data_infile,kPolicyRefusal;match=LOAD DATA INFILE;mapping=tidb.policy.file.load_data_infile;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.FILE_IO_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.bulk_io.load_data_infile,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.bulk_io.load_file,kPolicyRefusal;match=LOAD_FILE;mapping=tidb.policy.file.load_file;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.FILE_IO_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.bulk_io.load_file,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.bulk_io.select_into_outfile,kPolicyRefusal;match=SELECT|| INTO OUTFILE;mapping=tidb.policy.file.select_into_outfile;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.FILE_IO_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.bulk_io.select_into_outfile,EXTERNAL_AUTHORITY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.plugin.install,kPolicyRefusal;match=INSTALL PLUGIN;mapping=tidb.policy.plugin.install;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.PLUGIN_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.plugin.install,ARCHITECTURE_REFUSAL,parser remap lead
project/src/parsers/compatibility/tidb,tidb.plugin.uninstall,kPolicyRefusal;match=UNINSTALL PLUGIN;mapping=tidb.policy.plugin.uninstall;sblr=none;engine_api=none;diagnostic=TIDB.AUTHORITY.PLUGIN_DENIED,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.plugin.uninstall,ARCHITECTURE_REFUSAL,parser remap lead
project/src/parsers/compatibility/tidb,tidb.security.create_user,kParserSupportUdr;match=CREATE USER;mapping=tidb.udr.security.create_user;sblr=SBLR_COMPAT_TIDB_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=TIDB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.create_user,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.security.alter_user,kParserSupportUdr;match=ALTER USER;mapping=tidb.udr.security.alter_user;sblr=SBLR_COMPAT_TIDB_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=TIDB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.alter_user,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.security.drop_user,kParserSupportUdr;match=DROP USER;mapping=tidb.udr.security.drop_user;sblr=SBLR_COMPAT_TIDB_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=TIDB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.drop_user,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.security.grant,kParserSupportUdr;match=GRANT;mapping=tidb.udr.security.grant;sblr=SBLR_COMPAT_TIDB_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=TIDB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.grant,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.security.revoke,kParserSupportUdr;match=REVOKE;mapping=tidb.udr.security.revoke;sblr=SBLR_COMPAT_TIDB_SECURITY_ROUTE;engine_api=ParserSupportSecurityRoute;diagnostic=TIDB.EMULATION.SECURITY_ROUTE,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.revoke,IMPLEMENT_NONCLUSTER,parser remap lead
project/src/parsers/compatibility/tidb,tidb.lifecycle.create_database,kScratchBirdLifecycleApi;match=CREATE DATABASE;mapping=tidb.lifecycle.create_database;sblr=SBLR_LIFECYCLE_CREATE_DATABASE;engine_api=EngineCreateLifecycle;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.lifecycle.create_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.lifecycle.drop_database,kScratchBirdLifecycleApi;match=DROP DATABASE;mapping=tidb.lifecycle.drop_database;sblr=SBLR_LIFECYCLE_DROP_DATABASE;engine_api=EngineDropLifecycle;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.lifecycle.drop_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.catalog_overlay.show,kCatalogProjection;match=SHOW;mapping=tidb.catalog.show;sblr=SBLR_COMPAT_TIDB_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.catalog_overlay.show,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.catalog_overlay.describe,kCatalogProjection;match=DESCRIBE;mapping=tidb.catalog.describe;sblr=SBLR_COMPAT_TIDB_CATALOG_PROJECT;engine_api=EngineCatalogProjection;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.catalog_overlay.describe,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.optimizer.explain,kCatalogProjection;match=EXPLAIN;mapping=tidb.optimizer.explain;sblr=SBLR_COMPAT_TIDB_EXPLAIN;engine_api=EngineExplainPlan;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.optimizer.explain,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.session.set,kAdmittedSblr;match=SET;mapping=tidb.session.set;sblr=SBLR_COMPAT_TIDB_SET;engine_api=EngineSessionSet;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.session.set,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.session.use_database,kAdmittedSblr;match=USE;mapping=tidb.session.use_database;sblr=SBLR_COMPAT_TIDB_USE_DATABASE;engine_api=EngineSessionRoute;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.session.use_database,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.prepared.prepare,kAdmittedSblr;match=PREPARE;mapping=tidb.prepared.prepare;sblr=SBLR_COMPAT_TIDB_PREPARE;engine_api=EnginePrepareStatement;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.prepared.prepare,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.prepared.execute,kAdmittedSblr;match=EXECUTE;mapping=tidb.prepared.execute;sblr=SBLR_COMPAT_TIDB_EXECUTE;engine_api=EngineExecuteStatement;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.prepared.execute,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.prepared.deallocate,kAdmittedSblr;match=DEALLOCATE;mapping=tidb.prepared.deallocate;sblr=SBLR_COMPAT_TIDB_DEALLOCATE;engine_api=EngineDeallocateStatement;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.prepared.deallocate,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.ddl.create,kAdmittedSblr;match=CREATE;mapping=tidb.ddl.create;sblr=SBLR_COMPAT_TIDB_DDL_CREATE;engine_api=EngineDdlCreate;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.create,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.ddl.alter,kAdmittedSblr;match=ALTER;mapping=tidb.ddl.alter;sblr=SBLR_COMPAT_TIDB_DDL_ALTER;engine_api=EngineDdlAlter;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.alter,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.ddl.drop,kAdmittedSblr;match=DROP;mapping=tidb.ddl.drop;sblr=SBLR_COMPAT_TIDB_DDL_DROP;engine_api=EngineDdlDrop;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.drop,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.ddl.truncate,kAdmittedSblr;match=TRUNCATE;mapping=tidb.ddl.truncate;sblr=SBLR_COMPAT_TIDB_DDL_TRUNCATE;engine_api=EngineDdlTruncate;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.truncate,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.dml.insert,kAdmittedSblr;match=INSERT;mapping=tidb.dml.insert;sblr=SBLR_COMPAT_TIDB_INSERT;engine_api=EngineDmlInsert;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.dml.insert,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.dml.update,kAdmittedSblr;match=UPDATE;mapping=tidb.dml.update;sblr=SBLR_COMPAT_TIDB_UPDATE;engine_api=EngineDmlUpdate;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.dml.update,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.dml.delete,kAdmittedSblr;match=DELETE;mapping=tidb.dml.delete;sblr=SBLR_COMPAT_TIDB_DELETE;engine_api=EngineDmlDelete;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.dml.delete,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.query.select,kAdmittedSblr;match=SELECT;mapping=tidb.query.select;sblr=SBLR_COMPAT_TIDB_SELECT;engine_api=EngineQuerySelect;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.query.select,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.query.with,kAdmittedSblr;match=WITH;mapping=tidb.query.with;sblr=SBLR_COMPAT_TIDB_SELECT;engine_api=EngineQuerySelect;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.query.with,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.transaction.start,kAdmittedSblr;match=START TRANSACTION;mapping=tidb.transaction.start;sblr=SBLR_TRANSACTION_BEGIN;engine_api=EngineBeginTransaction;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.start,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.transaction.begin,kAdmittedSblr;match=BEGIN;mapping=tidb.transaction.begin;sblr=SBLR_TRANSACTION_BEGIN;engine_api=EngineBeginTransaction;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.begin,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.transaction.commit,kAdmittedSblr;match=COMMIT;mapping=tidb.transaction.commit;sblr=SBLR_TRANSACTION_COMMIT;engine_api=EngineCommitTransaction;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.commit,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.transaction.rollback,kAdmittedSblr;match=ROLLBACK;mapping=tidb.transaction.rollback;sblr=SBLR_TRANSACTION_ROLLBACK;engine_api=EngineRollbackTransaction;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.rollback,PARSER_REMAP_ONLY,parser remap lead
project/src/parsers/compatibility/tidb,tidb.transaction.savepoint,kAdmittedSblr;match=SAVEPOINT;mapping=tidb.transaction.savepoint;sblr=SBLR_TRANSACTION_SAVEPOINT;engine_api=EngineSavepoint;diagnostic=none,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.savepoint,PARSER_REMAP_ONLY,parser remap lead
