compatibility,parser_surface,compatibility_surface,current_scratchbird_status,classification,downstream_owner,test_destination,source_search_key
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.maintenance.analyze,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.maintenance.analyze
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.maintenance.vacuum,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.maintenance.vacuum
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.maintenance.reindex,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.maintenance.reindex
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.transaction.begin,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.begin
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.transaction.commit,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.commit
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.transaction.rollback,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.rollback
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.transaction.savepoint,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.savepoint
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.transaction.release_savepoint,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.release_savepoint
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.ddl.create,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.create
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.ddl.alter,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.alter
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.ddl.drop,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.drop
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.dml.replace,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.replace
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.dml.insert,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.insert
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.dml.update,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.update
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.dml.delete,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.dml.delete
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.query.select,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.query.select
sqlite,SQL_PRAGMA_EMBEDDED_API,sqlite.query.with,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.query.with
sqlite,SQL_PRAGMA_EMBEDDED_API,datatype_surface:json,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:json
sqlite,SQL_PRAGMA_EMBEDDED_API,datatype_surface:rowid,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:rowid
sqlite,SQL_PRAGMA_EMBEDDED_API,datatype_surface:collation,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDatatypeSurfaces:collation
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:aggregate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:aggregate
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:window,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:window
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:string,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:string
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:numeric,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:numeric
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:temporal,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:temporal
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:json,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:json
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:fts,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:fts
sqlite,SQL_PRAGMA_EMBEDDED_API,builtin_function_surface:blob,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kBuiltinSurfaces:blob
sqlite,SQL_PRAGMA_EMBEDDED_API,catalog_overlay_surface:schema,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:schema
sqlite,SQL_PRAGMA_EMBEDDED_API,catalog_overlay_surface:pragma_table,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:pragma_table
sqlite,SQL_PRAGMA_EMBEDDED_API,catalog_overlay_surface:pragma_runtime,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:pragma_runtime
sqlite,SQL_PRAGMA_EMBEDDED_API,catalog_overlay_surface:internal_tables,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:internal_tables
sqlite,SQL_PRAGMA_EMBEDDED_API,catalog_overlay_surface:virtual_tables,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:virtual_tables
sqlite,SQL_PRAGMA_EMBEDDED_API,catalog_overlay_surface:rowid_aliases,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kCatalogSurfaces:rowid_aliases
sqlite,SQL_PRAGMA_EMBEDDED_API,diagnostic_surface:parse,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:parse
sqlite,SQL_PRAGMA_EMBEDDED_API,diagnostic_surface:pragma,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:pragma
sqlite,SQL_PRAGMA_EMBEDDED_API,diagnostic_surface:virtual_table,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:virtual_table
sqlite,SQL_PRAGMA_EMBEDDED_API,diagnostic_surface:routine,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:routine
sqlite,SQL_PRAGMA_EMBEDDED_API,diagnostic_surface:maintenance,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kDiagnosticSurfaces:maintenance
tidb,MYSQL_COMPATIBLE_SQL,tidb.resource_group.create,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.resource_group.create
tidb,MYSQL_COMPATIBLE_SQL,tidb.resource_group.alter,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.resource_group.alter
tidb,MYSQL_COMPATIBLE_SQL,tidb.resource_group.drop,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.resource_group.drop
tidb,MYSQL_COMPATIBLE_SQL,tidb.builtin.version,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.builtin.version
tidb,MYSQL_COMPATIBLE_SQL,tidb.security.create_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.create_user
tidb,MYSQL_COMPATIBLE_SQL,tidb.security.alter_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.alter_user
tidb,MYSQL_COMPATIBLE_SQL,tidb.security.drop_user,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.drop_user
tidb,MYSQL_COMPATIBLE_SQL,tidb.security.grant,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.grant
tidb,MYSQL_COMPATIBLE_SQL,tidb.security.revoke,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.security.revoke
tidb,MYSQL_COMPATIBLE_SQL,tidb.lifecycle.create_database,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.lifecycle.create_database
tidb,MYSQL_COMPATIBLE_SQL,tidb.lifecycle.drop_database,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.lifecycle.drop_database
tidb,MYSQL_COMPATIBLE_SQL,tidb.catalog_overlay.show,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.catalog_overlay.show
tidb,MYSQL_COMPATIBLE_SQL,tidb.catalog_overlay.describe,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.catalog_overlay.describe
tidb,MYSQL_COMPATIBLE_SQL,tidb.optimizer.explain,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.optimizer.explain
tidb,MYSQL_COMPATIBLE_SQL,tidb.session.set,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.session.set
tidb,MYSQL_COMPATIBLE_SQL,tidb.session.use_database,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.session.use_database
tidb,MYSQL_COMPATIBLE_SQL,tidb.prepared.prepare,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.prepared.prepare
tidb,MYSQL_COMPATIBLE_SQL,tidb.prepared.execute,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.prepared.execute
tidb,MYSQL_COMPATIBLE_SQL,tidb.prepared.deallocate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.prepared.deallocate
tidb,MYSQL_COMPATIBLE_SQL,tidb.ddl.create,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.create
tidb,MYSQL_COMPATIBLE_SQL,tidb.ddl.alter,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.alter
tidb,MYSQL_COMPATIBLE_SQL,tidb.ddl.drop,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.drop
tidb,MYSQL_COMPATIBLE_SQL,tidb.ddl.truncate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.ddl.truncate
tidb,MYSQL_COMPATIBLE_SQL,tidb.dml.insert,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.dml.insert
tidb,MYSQL_COMPATIBLE_SQL,tidb.dml.update,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.dml.update
tidb,MYSQL_COMPATIBLE_SQL,tidb.dml.delete,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.dml.delete
tidb,MYSQL_COMPATIBLE_SQL,tidb.query.select,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.query.select
tidb,MYSQL_COMPATIBLE_SQL,tidb.query.with,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.query.with
tidb,MYSQL_COMPATIBLE_SQL,tidb.transaction.start,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.start
tidb,MYSQL_COMPATIBLE_SQL,tidb.transaction.begin,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.begin
tidb,MYSQL_COMPATIBLE_SQL,tidb.transaction.commit,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.commit
tidb,MYSQL_COMPATIBLE_SQL,tidb.transaction.rollback,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.rollback
tidb,MYSQL_COMPATIBLE_SQL,tidb.transaction.savepoint,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.savepoint
tidb,MYSQL_COMPATIBLE_SQL,tidb.transaction.release_savepoint,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kPatterns:tidb.transaction.release_savepoint
tidb,MYSQL_COMPATIBLE_SQL,datatype_surface:enum_set,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDatatypeSurfaces:enum_set
tidb,MYSQL_COMPATIBLE_SQL,datatype_surface:spatial,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDatatypeSurfaces:spatial
tidb,MYSQL_COMPATIBLE_SQL,datatype_surface:vector,parser_declares_noncluster_route_requiring_sblr_or_udr_expansion,IMPLEMENT_NONCLUSTER,sblr expansion lead,public_execution_plan/source-evidence/final-sblr-sbsql-sblr-expansion-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDatatypeSurfaces:vector
tidb,MYSQL_COMPATIBLE_SQL,datatype_surface:placement,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDatatypeSurfaces:placement
tidb,MYSQL_COMPATIBLE_SQL,datatype_surface:charset_collation,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kDatatypeSurfaces:charset_collation
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:aggregate,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:aggregate
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:window,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:window
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:string,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:string
tidb,MYSQL_COMPATIBLE_SQL,builtin_function_surface:numeric,parser_declares_route_requiring_parser_remap_or_existing_sblr_binding_verification,PARSER_REMAP_ONLY,parser remap lead,public_execution_plan/final-sblr-sbsql-parser-remap-closure/,project/src/parsers/compatibility/tidb/tidb_dialect.cpp#kBuiltinSurfaces:numeric
