refusal_id,declared_row_id,declared_row_ordinal,compatibility,parser_package,refusal_surface,classification,source_search_key,anchor_family,old_reason,implementation_route,final_reason,message_vector,diagnostic_code,runtime_disposition,final_sblr,provider_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,sample_input_or_source_anchor,test_destination,proof_kind,status,notes
FPR-P4-REFUSAL-00011,FPR-P3-DECLARED-00147,147,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.system.kill,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.system.kill,kPatterns,kUnsupportedRefusal;match=KILL;mapping=clickhouse.policy.unsupported.kill;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,kUnsupportedRefusal;match=KILL;mapping=clickhouse.policy.unsupported.kill;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_system_kill.0302909cb6,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,KILL,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00012,FPR-P3-DECLARED-00148,148,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.bulk_io.backup,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.bulk_io.backup,kPatterns,kPolicyRefusal;match=BACKUP;mapping=clickhouse.policy.backup;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.BACKUP_DENIED,kPolicyRefusal;match=BACKUP;mapping=clickhouse.policy.backup;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.BACKUP_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.BACKUP_DENIED,CLICKHOUSE.AUTHORITY.BACKUP_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_bulk_io_backup.ff2fbc2217,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,BACKUP,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00013,FPR-P3-DECLARED-00149,149,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.bulk_io.restore,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.bulk_io.restore,kPatterns,kPolicyRefusal;match=RESTORE;mapping=clickhouse.policy.restore;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.BACKUP_DENIED,kPolicyRefusal;match=RESTORE;mapping=clickhouse.policy.restore;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.BACKUP_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.BACKUP_DENIED,CLICKHOUSE.AUTHORITY.BACKUP_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_bulk_io_restore.9caec44a9c,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,RESTORE,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00014,FPR-P3-DECLARED-00150,150,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.storage.attach,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.storage.attach,kPatterns,kPolicyRefusal;match=ATTACH;mapping=clickhouse.policy.attach;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,kPolicyRefusal;match=ATTACH;mapping=clickhouse.policy.attach;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_storage_attach.507f95d63c,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,ATTACH,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00015,FPR-P3-DECLARED-00151,151,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.storage.detach,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.storage.detach,kPatterns,kPolicyRefusal;match=DETACH;mapping=clickhouse.policy.detach;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,kPolicyRefusal;match=DETACH;mapping=clickhouse.policy.detach;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,CLICKHOUSE.AUTHORITY.STORAGE_ADMIN_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_storage_detach.82ce6981b6,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,DETACH,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00016,FPR-P3-DECLARED-00152,152,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.external_io.insert_function,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.external_io.insert_function,kPatterns,kPolicyRefusal;match=INSERT INTO FUNCTION;mapping=clickhouse.policy.external.insert_function;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,kParserSupportUdr;match=INSERT INTO FUNCTION;mapping=clickhouse.udr.etl.insert_function;sblr=SBLR_COMPAT_CLICKHOUSE_ETL_ROUTE;engine_api=ParserSupportEtlRoute;diagnostic=CLICKHOUSE.EMULATION.ETL_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,CLICKHOUSE.EMULATION.ETL_ROUTE,CLICKHOUSE.EMULATION.ETL_ROUTE,fail_closed_external_authority,sblr.external.clickhouse.clickhouse_external_io_insert_function.d766d03bb4,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,INSERT INTO FUNCTION,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00017,FPR-P3-DECLARED-00153,153,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.external_io.file_function,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.external_io.file_function,kPatterns,kPolicyRefusal;match=FILE;mapping=clickhouse.policy.external.file;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,kPolicyRefusal;match=FILE;mapping=clickhouse.policy.external.file;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,fail_closed_external_authority,sblr.external.clickhouse.clickhouse_external_io_file_function.7a6e3871f1,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,SELECT FILE(),project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00018,FPR-P3-DECLARED-00154,154,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.external_io.url_function,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.external_io.url_function,kPatterns,kPolicyRefusal;match=URL;mapping=clickhouse.policy.external.url;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,kParserSupportUdr;match=URL;mapping=clickhouse.udr.etl.url;sblr=SBLR_COMPAT_CLICKHOUSE_ETL_ROUTE;engine_api=ParserSupportEtlRoute;diagnostic=CLICKHOUSE.EMULATION.ETL_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,CLICKHOUSE.EMULATION.ETL_ROUTE,CLICKHOUSE.EMULATION.ETL_ROUTE,fail_closed_external_authority,sblr.external.clickhouse.clickhouse_external_io_url_function.a9fc26a9cf,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,SELECT URL(),project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00019,FPR-P3-DECLARED-00155,155,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.external_io.s3_function,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.external_io.s3_function,kPatterns,kPolicyRefusal;match=S3;mapping=clickhouse.policy.external.s3;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,kParserSupportUdr;match=S3;mapping=clickhouse.udr.etl.s3;sblr=SBLR_COMPAT_CLICKHOUSE_ETL_ROUTE;engine_api=ParserSupportEtlRoute;diagnostic=CLICKHOUSE.EMULATION.ETL_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,CLICKHOUSE.EMULATION.ETL_ROUTE,CLICKHOUSE.EMULATION.ETL_ROUTE,fail_closed_external_authority,sblr.external.clickhouse.clickhouse_external_io_s3_function.9b48df0bc7,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,SELECT S3(),project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00020,FPR-P3-DECLARED-00156,156,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.external_io.hdfs_function,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.external_io.hdfs_function,kPatterns,kPolicyRefusal;match=HDFS;mapping=clickhouse.policy.external.hdfs;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.EXTERNAL_IO_DENIED,kParserSupportUdr;match=HDFS;mapping=clickhouse.udr.etl.hdfs;sblr=SBLR_COMPAT_CLICKHOUSE_ETL_ROUTE;engine_api=ParserSupportEtlRoute;diagnostic=CLICKHOUSE.EMULATION.ETL_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,CLICKHOUSE.EMULATION.ETL_ROUTE,CLICKHOUSE.EMULATION.ETL_ROUTE,fail_closed_external_authority,sblr.external.clickhouse.clickhouse_external_io_hdfs_function.970dc56086,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,SELECT HDFS(),project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00021,FPR-P3-DECLARED-00157,157,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.distributed.remote_function,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.distributed.remote_function,kPatterns,kPolicyRefusal;match=REMOTE;mapping=clickhouse.policy.distributed.remote;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.DISTRIBUTED_DENIED,kPolicyRefusal;match=REMOTE;mapping=clickhouse.policy.distributed.remote;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.DISTRIBUTED_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.DISTRIBUTED_DENIED,CLICKHOUSE.AUTHORITY.DISTRIBUTED_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_distributed_remote_function.ebdb287f39,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,SELECT REMOTE(),project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00022,FPR-P3-DECLARED-00168,168,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.connector.dictionary.create,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.connector.dictionary.create,kPatterns,kParserSupportUdr;match=CREATE DICTIONARY;mapping=clickhouse.udr.connector.dictionary.create;sblr=SBLR_COMPAT_CLICKHOUSE_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,kPolicyRefusal;match=CREATE DICTIONARY;mapping=clickhouse.policy.connector.dictionary.create;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,fail_closed_external_authority,sblr.external.clickhouse.clickhouse_connector_dictionary_create.fb924f0922,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,CREATE DICTIONARY,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00023,FPR-P3-DECLARED-00169,169,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.connector.dictionary.drop,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.connector.dictionary.drop,kPatterns,kParserSupportUdr;match=DROP DICTIONARY;mapping=clickhouse.udr.connector.dictionary.drop;sblr=SBLR_COMPAT_CLICKHOUSE_CONNECTOR_ROUTE;engine_api=ParserSupportConnectorRoute;diagnostic=CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,kPolicyRefusal;match=DROP DICTIONARY;mapping=clickhouse.policy.connector.dictionary.drop;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,CLICKHOUSE.EMULATION.CONNECTOR_ROUTE,fail_closed_external_authority,sblr.external.clickhouse.clickhouse_connector_dictionary_drop.f30e19f704,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,DROP DICTIONARY,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00024,FPR-P3-DECLARED-00171,171,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.maintenance.optimize,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.maintenance.optimize,kPatterns,kUnsupportedRefusal;match=OPTIMIZE;mapping=clickhouse.policy.unsupported.optimize;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,kUnsupportedRefusal;match=OPTIMIZE;mapping=clickhouse.policy.unsupported.optimize;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_maintenance_optimize.d672d2aaa7,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,OPTIMIZE TABLE t,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00025,FPR-P3-DECLARED-00172,172,clickhouse,project/src/parsers/compatibility/clickhouse,clickhouse.maintenance.check_table,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kPatterns:clickhouse.maintenance.check_table,kPatterns,kUnsupportedRefusal;match=CHECK TABLE;mapping=clickhouse.policy.unsupported.check_table;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,kUnsupportedRefusal;match=CHECK TABLE;mapping=clickhouse.policy.unsupported.check_table;sblr=none;engine_api=none;diagnostic=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.clickhouse_maintenance_check_table.6fb4ebdf35,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,CHECK TABLE t,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,runtime_parser_refusal,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00026,FPR-P3-DECLARED-00214,214,clickhouse,project/src/parsers/compatibility/clickhouse,builtin_function_surface:external,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kBuiltinSurfaces:external,kBuiltinSurfaces,fail_closed;surface=FILE;URL;S3;HDFS;REMOTE,fail_closed;surface=FILE;URL;S3;HDFS;REMOTE,external_files_connectors_tools_or_provider_authority_require_trusted_engine_operator_boundary_fail_closed,FILE;URL;S3;HDFS;REMOTE,FILE,fail_closed_external_authority,sblr.external.clickhouse.builtin_function_surface_external.cb4773533c,no_local_or_provider_execution_without_trusted_engine_admission,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kBuiltinSurfaces:external,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00027,FPR-P3-DECLARED-00217,217,clickhouse,project/src/parsers/compatibility/clickhouse,builtin_function_surface:system,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kBuiltinSurfaces:system,kBuiltinSurfaces,fail_closed;surface=SYSTEM;KILL;BACKUP;RESTORE,fail_closed;surface=SYSTEM;KILL;BACKUP;RESTORE,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,SYSTEM;KILL;BACKUP;RESTORE,SYSTEM,exact_fail_closed_refusal,sblr.refusal.clickhouse.builtin_function_surface_system.025f50472a,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kBuiltinSurfaces:system,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
FPR-P4-REFUSAL-00028,FPR-P3-DECLARED-00229,229,clickhouse,project/src/parsers/compatibility/clickhouse,diagnostic_surface:system,ARCHITECTURE_REFUSAL,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kDiagnosticSurfaces:system,kDiagnosticSurfaces,fail_closed;surface=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,fail_closed;surface=CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,compatibility_surface_conflicts_with_parser_or_single_node_engine_authority_exact_fail_closed,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,CLICKHOUSE.AUTHORITY.UNSUPPORTED_DENIED,exact_fail_closed_refusal,sblr.refusal.clickhouse.diagnostic_surface_system.5a92c3cd94,no_provider_or_compatibility_execution_for_exact_refusal,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,project/src/parsers/compatibility/clickhouse/clickhouse_dialect.cpp#kDiagnosticSurfaces:system,project/tests/compatibility_sql_parser_first_tranche/parser_refusal_reduction_gate.py,source_anchor_message_vector,p4_refusal_reduction_verified,row_preserves_compatibility_compatible_refusal_or_external_authority_fail_closed_boundary_with_runtime_or_source_anchor_proof
