declared_row_id,declared_row_ordinal,parser_package,declared_surface,classification,source_search_key,current_route,final_route,final_sblr,runtime_disposition,runtime_evidence_policy,refusal_policy,parser_authority_policy,compatibility_authority_policy,mga_authority_policy,source_guard,joined_remap_id,proof_gate,status,notes
FPR-P3-DECLARED-01564,1564,project/src/parsers/compatibility/sqlite,sqlite.bulk_io.backup,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.bulk_io.backup,kPolicyRefusal;match=BACKUP;mapping=sqlite.policy.file.backup;sblr=none;engine_api=none;diagnostic=SQLITE.AUTHORITY.FILE_IO_DENIED,external_authority_fail_closed_before_local_or_provider_execution,sblr.external.sqlite.sqlite_bulk_io_backup.2f6656c2de,fail_closed_external_authority,redacted_provider_descriptor_only_no_local_direct_execution,external_authority_fail_closed;parser_and_compatibility_authority_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,p7_external_authority_join,sblr_surface_fse_p7_execution_proof_gate,p3_external_authority_policy_preserved,external authority row remains fail-closed and cannot become parser local execution
FPR-P3-DECLARED-01565,1565,project/src/parsers/compatibility/sqlite,sqlite.bulk_io.restore,EXTERNAL_AUTHORITY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.bulk_io.restore,kPolicyRefusal;match=RESTORE;mapping=sqlite.policy.file.restore;sblr=none;engine_api=none;diagnostic=SQLITE.AUTHORITY.FILE_IO_DENIED,external_authority_fail_closed_before_local_or_provider_execution,sblr.external.sqlite.sqlite_bulk_io_restore.d8f75273e7,fail_closed_external_authority,redacted_provider_descriptor_only_no_local_direct_execution,external_authority_fail_closed;parser_and_compatibility_authority_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,p7_external_authority_join,sblr_surface_fse_p7_execution_proof_gate,p3_external_authority_policy_preserved,external authority row remains fail-closed and cannot become parser local execution
FPR-P3-DECLARED-01566,1566,project/src/parsers/compatibility/sqlite,pragma,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:pragma,kParserSupportUdr;match=PRAGMA ;mapping=sqlite.pragma.journal_mode;sblr=sqlite.udr.pragma.journal_mode;engine_api=SBLR_COMPAT_SQLITE_PRAGMA_ROUTE;diagnostic=ParserSupportPragmaRoute,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.pragma.3b775937f2,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01106,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01567,1567,project/src/parsers/compatibility/sqlite,sqlite.pragma.wal_control,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.pragma.wal_control,kParserSupportUdr;match=PRAGMA WAL_;mapping=sqlite.udr.pragma.wal_control;sblr=SBLR_COMPAT_SQLITE_PRAGMA_ROUTE;engine_api=ParserSupportPragmaRoute;diagnostic=SQLITE.EMULATION.PRAGMA_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_pragma_wal_control.04c3c1c00a,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01107,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01568,1568,project/src/parsers/compatibility/sqlite,sqlite.pragma.generic,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.pragma.generic,kParserSupportUdr;match=PRAGMA;mapping=sqlite.udr.pragma.generic;sblr=SBLR_COMPAT_SQLITE_PRAGMA_ROUTE;engine_api=ParserSupportPragmaRoute;diagnostic=SQLITE.EMULATION.PRAGMA_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_pragma_generic.0cf6bef568,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01108,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01569,1569,project/src/parsers/compatibility/sqlite,sqlite.ddl.create_temp,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.create_temp,kAdmittedSblr;match=CREATE TEMP;mapping=sqlite.ddl.create_temp;sblr=SBLR_COMPAT_SQLITE_DDL_CREATE_TEMP;engine_api=EngineDdlCreateTemp;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_create_temp.a964e9cbaa,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01109,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01570,1570,project/src/parsers/compatibility/sqlite,sqlite.virtual_table.create,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.virtual_table.create,kParserSupportUdr;match=CREATE VIRTUAL TABLE;mapping=sqlite.udr.virtual_table.create;sblr=SBLR_COMPAT_SQLITE_VIRTUAL_TABLE_ROUTE;engine_api=ParserSupportVirtualTableRoute;diagnostic=SQLITE.EMULATION.VIRTUAL_TABLE_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_virtual_table_create.636311178d,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01110,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01571,1571,project/src/parsers/compatibility/sqlite,sqlite.routine.trigger.create,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.routine.trigger.create,kParserSupportUdr;match=CREATE TRIGGER;mapping=sqlite.udr.routine.trigger.create;sblr=SBLR_COMPAT_SQLITE_ROUTINE_ROUTE;engine_api=ParserSupportRoutineRoute;diagnostic=SQLITE.EMULATION.ROUTINE_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_routine_trigger_create.6966b35c59,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01111,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01572,1572,project/src/parsers/compatibility/sqlite,sqlite.routine.trigger.drop,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.routine.trigger.drop,kParserSupportUdr;match=DROP TRIGGER;mapping=sqlite.udr.routine.trigger.drop;sblr=SBLR_COMPAT_SQLITE_ROUTINE_ROUTE;engine_api=ParserSupportRoutineRoute;diagnostic=SQLITE.EMULATION.ROUTINE_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_routine_trigger_drop.33a9f8dc44,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01112,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01573,1573,project/src/parsers/compatibility/sqlite,sqlite.ddl.create_view,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.create_view,kAdmittedSblr;match=CREATE VIEW;mapping=sqlite.ddl.create_view;sblr=SBLR_COMPAT_SQLITE_DDL_CREATE_VIEW;engine_api=EngineDdlCreateView;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_create_view.660ec687a1,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01113,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01574,1574,project/src/parsers/compatibility/sqlite,sqlite.ddl.drop_view,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.drop_view,kAdmittedSblr;match=DROP VIEW;mapping=sqlite.ddl.drop_view;sblr=SBLR_COMPAT_SQLITE_DDL_DROP_VIEW;engine_api=EngineDdlDropView;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_drop_view.e8d3e3e41c,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01114,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01575,1575,project/src/parsers/compatibility/sqlite,sqlite.ddl.create_index,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.create_index,kAdmittedSblr;match=CREATE INDEX;mapping=sqlite.ddl.create_index;sblr=SBLR_COMPAT_SQLITE_DDL_CREATE_INDEX;engine_api=EngineDdlCreateIndex;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_create_index.243b2b686b,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01115,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01576,1576,project/src/parsers/compatibility/sqlite,sqlite.ddl.drop_index,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.ddl.drop_index,kAdmittedSblr;match=DROP INDEX;mapping=sqlite.ddl.drop_index;sblr=SBLR_COMPAT_SQLITE_DDL_DROP_INDEX;engine_api=EngineDdlDropIndex;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_ddl_drop_index.4ce4145a21,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01116,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01577,1577,project/src/parsers/compatibility/sqlite,sqlite.optimizer.explain_query_plan,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.optimizer.explain_query_plan,kCatalogProjection;match=EXPLAIN QUERY PLAN;mapping=sqlite.optimizer.explain_query_plan;sblr=SBLR_COMPAT_SQLITE_EXPLAIN;engine_api=EngineExplainPlan;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.sqlite.sqlite_optimizer_explain_query_plan.fff0f37cc9,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01117,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01578,1578,project/src/parsers/compatibility/sqlite,sqlite.optimizer.explain,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.optimizer.explain,kCatalogProjection;match=EXPLAIN;mapping=sqlite.optimizer.explain;sblr=SBLR_COMPAT_SQLITE_EXPLAIN;engine_api=EngineExplainPlan;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.sqlite.sqlite_optimizer_explain.f555d3cb61,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01118,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01579,1579,project/src/parsers/compatibility/sqlite,sqlite.maintenance.analyze,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.maintenance.analyze,kParserSupportUdr;match=ANALYZE;mapping=sqlite.udr.maintenance.analyze;sblr=SBLR_COMPAT_SQLITE_MAINTENANCE_ROUTE;engine_api=ParserSupportMaintenanceRoute;diagnostic=SQLITE.EMULATION.MAINTENANCE_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.observability_metrics_tracing_events.sqlite.sqlite_maintenance_analyze.f59ca44375,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01119,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01580,1580,project/src/parsers/compatibility/sqlite,sqlite.maintenance.vacuum,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.maintenance.vacuum,kParserSupportUdr;match=VACUUM;mapping=sqlite.udr.maintenance.vacuum;sblr=SBLR_COMPAT_SQLITE_MAINTENANCE_ROUTE;engine_api=ParserSupportMaintenanceRoute;diagnostic=SQLITE.EMULATION.MAINTENANCE_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.maintenance_verify_repair_compaction.sqlite.sqlite_maintenance_vacuum.f051ea1ed9,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01120,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01581,1581,project/src/parsers/compatibility/sqlite,sqlite.maintenance.reindex,IMPLEMENT_NONCLUSTER,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.maintenance.reindex,kParserSupportUdr;match=REINDEX;mapping=sqlite.udr.maintenance.reindex;sblr=SBLR_COMPAT_SQLITE_MAINTENANCE_ROUTE;engine_api=ParserSupportMaintenanceRoute;diagnostic=SQLITE.EMULATION.MAINTENANCE_ROUTE,mapped_to_engine_owned_sblr_execution_proof,sblr.noncluster.maintenance_verify_repair_compaction.sqlite.sqlite_maintenance_reindex.9a1633420d,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01121,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01582,1582,project/src/parsers/compatibility/sqlite,sqlite.transaction.begin,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.begin,kAdmittedSblr;match=BEGIN;mapping=sqlite.transaction.begin;sblr=SBLR_TRANSACTION_BEGIN;engine_api=EngineBeginTransaction;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_transaction_begin.92ee10b8b1,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01122,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01583,1583,project/src/parsers/compatibility/sqlite,sqlite.transaction.commit,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.commit,kAdmittedSblr;match=COMMIT;mapping=sqlite.transaction.commit;sblr=SBLR_TRANSACTION_COMMIT;engine_api=EngineCommitTransaction;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_transaction_commit.1f1d19d487,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01123,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
FPR-P3-DECLARED-01584,1584,project/src/parsers/compatibility/sqlite,sqlite.transaction.rollback,PARSER_REMAP_ONLY,project/src/parsers/compatibility/sqlite/sqlite_dialect.cpp#kPatterns:sqlite.transaction.rollback,kAdmittedSblr;match=ROLLBACK;mapping=sqlite.transaction.rollback;sblr=SBLR_TRANSACTION_ROLLBACK;engine_api=EngineRollbackTransaction;diagnostic=none,mapped_to_parser_remap_sblr_execution_proof,sblr.noncluster.compatibility_specific_noncluster_control.sqlite.sqlite_transaction_rollback.90e9dae0a8,admitted_sblr_or_parser_support_route,SBLRExecutionEnvelope.v3_with_CST_AST_BoundAST_evidence,not_refusal;parser_emits_sblr_only;compatibility_execution_storage_transaction_finality_forbidden,parser_may_emit_SBLRExecutionEnvelope_v3_only;parser_execution_storage_transaction_finality_authority_forbidden,compatibility_sql_not_executed;compatibility_storage_authority_false;compatibility_transaction_finality_authority_forbidden,engine_owned_MGA_transaction_finality_only;parser_compatibility_provider_finality_forbidden,declared_source_anchor_verified,FPR-P1-NONCLUSTER-01124,parser_remap_noncluster_function_gate,p3_noncluster_declared_route_joined_to_fpr_p1,non-cluster declared row joins FPR-P1 SBLR proof;parser emits SBLR only and engine owns execution/finality
